Unnamed: 0,text,yoga,therapy,workout,Processed_tweet
1039,"RT @ravbillan: #MentalHealth ♥️
We often hear the words “if you need me, just shout”. The onus is put on the person struggling to reach out…",0,0,0,"@ravbillan: #MentalHealth ♥️ We often hear word “if need me, shout”. The onus put person struggling reach out…"
1040,"1/2 Back in medical school, while acting as #meditation facilitator I often promoted practitioners' #religious… https://t.co/0dzAFlIr0R",1,0,0,"1/2 Back medical school, acting #meditation facilitator I often promoted practitioners' #religious… https://t.co/0dzAFlIr0R"
1041,"ਗੁਰੂਸਿਆਗ ਸਿੱਧਯੋਗ
ਮਾਨਵ ਮਾਤਰ ਦਾ ਦਿਵਯ ਰੂਪਾਂਤਰਣ
ਸੱਤ+ਚਿੱਤ+ਅਨੰਦ
#YogaForDivinity
#addiction
#Mentalhealth
#autism #cancer… https://t.co/45s5kxhN2c",1,0,0,ਗੁਰੂਸਿਆਗ ਸਿੱਧਯੋਗ ਮਾਨਵ ਮਾਤਰ ਦਾ ਦਿਵਯ ਰੂਪਾਂਤਰਣ ਸੱਤ+ਚਿੱਤ+ਅਨੰਦ #YogaForDivinity #addiction #Mentalhealth #autism #cancer… https://t.co/45s5kxhN2c
1042,"On a scale of 1-10, how much stress do you feel during the holidays?

Wouldn’t it be great to reduce that number an… https://t.co/t77hE0FkA5",0,0,0,"On scale 1-10, much stress feel holidays? Wouldn’t great reduce number an… https://t.co/t77hE0FkA5"
1043,"Here to help !!
#mentalhealth #MentalHealthAwareness #heretohelp #MentalHealthMatters #MentalHealthMonday #Mental",0,0,0,Here help !! #MentalHealthAwareness #heretohelp #MentalHealthMatters #MentalHealthMonday #Mental
1044,@MindTendencies2 some times hard choices make your life better #MentalHealthMatters #MentalHealthAwareness #Mentalhealth,0,0,0,@MindTendencies2 time hard choice make life better #MentalHealthMatters #MentalHealthAwareness #Mentalhealth
1045,"RT @TabibianMDPhD: Happy #MentalHealth Monday everyone😀🍀
What’s your pearl or #wisdom for this week?😇 
🧵
@margal @HofkampMichael @DrKhan_do…",0,0,0,@TabibianMDPhD: Happy #MentalHealth Monday everyone😀🍀 What’s pearl #wisdom week?😇 🧵 @margal @HofkampMichael @DrKhan_do…
1046,"RT @_Abulayth: My mother has returned to her creator a few weeks ago ,may Allah grant her the highest rack in jannah ,my mother suffered fr…",0,0,0,"@_Abulayth: My mother returned creator week ago ,may Allah grant highest rack jannah ,my mother suffered fr…"
1047,RT @mommafoxfire: Our next #MentalHealth Monday stream (Dec 12) is w/ Patricia Kasper - we'll be talking about the FASCETS Neurobehavioral…,0,0,0,@mommafoxfire: Our next #MentalHealth Monday stream (Dec 12) w/ Patricia Kasper - we'll talking FASCETS Neurobehavioral…
1048,"RT @Neeraj10z: In the World @UNESCO Heritage     , Humayun Tomb, I gave a speech on preserving the environment If there is Nature then ther…",0,0,0,"@Neeraj10z: In World @UNESCO Heritage , Humayun Tomb, I gave speech preserving environment If Nature ther…"
1049,Many thanks to the @RedBankPatch for sharing about our expansion in #NewJersey. We look forward to helping more ind… https://t.co/NCDJFVfMC2,0,0,0,Many thanks @RedBankPatch sharing expansion #NewJersey. We look forward helping ind… https://t.co/NCDJFVfMC2
1050,"ਗੁਰੂਸਿਆਗ ਸਿੱਧਯੋਗ
ਮਾਨਵ ਮਾਤਰ ਦਾ ਦਿਵਯ ਰੂਪਾਂਤਰਣ
ਸੱਤ+ਚਿੱਤ+ਅਨੰਦ
#LiveYogiLife
#addiction
#Mentalhealth
#autism #cancer… https://t.co/Pp73febj73",0,0,0,ਗੁਰੂਸਿਆਗ ਸਿੱਧਯੋਗ ਮਾਨਵ ਮਾਤਰ ਦਾ ਦਿਵਯ ਰੂਪਾਂਤਰਣ ਸੱਤ+ਚਿੱਤ+ਅਨੰਦ #LiveYogiLife #addiction #Mentalhealth #autism #cancer… https://t.co/Pp73febj73
1051,Individuals will have one-on-one and group coaching to solidify goals and identify limiting beliefs that may have b… https://t.co/M3q41bLNqT,0,0,0,Individuals one-on-one group coaching solidify goal identify limiting belief may b… https://t.co/M3q41bLNqT
1052,This. #mentalhealth #MentalHealthMatters #MentalHealthAwareness #bipolar #bipolardisorder #CPTSD #PTSD #depression… https://t.co/c41Dt90S4S,0,0,0,This. #MentalHealthMatters #MentalHealthAwareness #bipolar #bipolardisorder #CPTSD #PTSD #depression… https://t.co/c41Dt90S4S
1053,"Krisen beeinflussen die mentale Gesundheit. 

Deshalb ist es wichtig, Beschäftigte so gut wie möglich gesundheitlic… https://t.co/zCyLidcO8p",0,0,0,"Krisen beeinflussen die mentale Gesundheit. Deshalb ist e wichtig, Beschäftigte gut wie möglich gesundheitlic… https://t.co/zCyLidcO8p"
1054,Hope you all are keeping safe and ready 💯💯 for the Christmas celebration? Don’t forget to join our family clinic No… https://t.co/Bx3EicF9BD,0,0,0,Hope keeping safe ready 💯💯 Christmas celebration? Don’t forget join family clinic No… https://t.co/Bx3EicF9BD
1055,We're building! Currently looking for a DAO consultant for a paid 💡 session. We have a research brief and some eth.… https://t.co/CjbTYvsiFI,0,0,0,We're building! Currently looking DAO consultant paid 💡 session. We research brief eth.… https://t.co/CjbTYvsiFI
1056,"No, you’re not a Doctor, and google isn’t either.  So if you believe something isn’t normal/right with you, schedul… https://t.co/O9N0q2GH5T",0,0,0,"No, you’re Doctor, google isn’t either. So believe something isn’t normal/right you, schedul… https://t.co/O9N0q2GH5T"
1057,🧠 We’ll be discussing the potential #mentalhealth effects of the tournament’s off-field talking points; how diverse… https://t.co/Vbc99GUrO2,0,0,0,🧠 We’ll discussing potential effect tournament’s off-field talking points; diverse… https://t.co/Vbc99GUrO2
1058,"RT @Hud_HHS: #Event: Join us in January when our Professor of Mental Health Mike Doyle, will be delivering a public lecture on 'Dangerous p…",0,0,0,"@Hud_HHS: #Event: Join u January Professor Mental Health Mike Doyle, delivering public lecture 'Dangerous p…"
1059,#MentalHealth Check: Just because you feel you are owed it doesn't mean you are.,0,0,0,#MentalHealth Check: Just feel owed mean are.
1060,A film that features a character living with social anxiety disorder (S.A.D.).  Check it out here:  https://t.co/ZTGwGitc13 #mentalhealth,0,0,0,A film feature character living social anxiety disorder (S.A.D.). Check here: https://t.co/ZTGwGitc13
1061,"What is anxiety in children and young people?

#educationalpsychology #psychology #childpsychology #anxiety… https://t.co/Kv9PawpIeC",0,0,0,What anxiety child young people? #educationalpsychology #psychology #childpsychology #anxiety… https://t.co/Kv9PawpIeC
1062,Understanding #mentalhealth is key to #children and #adolescents #Wellbeing. @UnicefLibya and @WHOLIBYA did today a… https://t.co/UGyVURkHAw,0,0,0,Understanding key #children #adolescents #Wellbeing. @UnicefLibya @WHOLIBYA today a… https://t.co/UGyVURkHAw
1063,"RT @DepressionIsArt: A picture is worth a thousand words. #Depression often has a face that others don't see.
#MentalHealthMonth #mentalhea…",0,0,0,@DepressionIsArt: A picture worth thousand words. #Depression often face others see. #MentalHealthMonth #mentalhea…
1064,@Hopelab advances the mental health and wellbeing of LBGTQ+ and BIPOC youth and we share its mission and are thrill… https://t.co/5T7is24gT9,0,0,0,@Hopelab advance mental health wellbeing LBGTQ+ BIPOC youth share mission thrill… https://t.co/5T7is24gT9
1065,RT @NIHRcommunity: NEW #ResearchFunding is available for research into children and young people’s #MentalHealth. Find out more and apply:…,0,0,0,@NIHRcommunity: NEW #ResearchFunding available research child young people’s #MentalHealth. Find apply:…
1066,"RT @rupertcheek: #Sponsor @CheekyArtsFest #London 2023 

#amazing #arts #awesome #business #Creatives #community #economy #entrepreneurship…",0,0,0,@rupertcheek: #Sponsor @CheekyArtsFest #London 2023 #amazing #arts #awesome #business #Creatives #community #economy #entrepreneurship…
1067,RT @FREE_2_LUV: Your year-end gift could make a lasting and profound impact on the lives of under-resourced and marginalized youth struggli…,0,0,0,@FREE_2_LUV: Your year-end gift could make lasting profound impact life under-resourced marginalized youth struggli…
1068,"RT @speedomick: I am out on the road again stomping the tarmac in the winter months in nothing but my undercrackers. 
I will be raising awa…",0,0,0,@speedomick: I road stomping tarmac winter month nothing undercrackers. I raising awa…
1069,"RT @TUBEVRCLUB: QUEST 2 GIVEAWAY!👀

Enter now! ⬇️
https://t.co/TF7hoetkO7

To celebrate raising $24k for @YouAreRAD this year we are giving…",0,0,0,@TUBEVRCLUB: QUEST 2 GIVEAWAY!👀 Enter now! ⬇️ https://t.co/TF7hoetkO7 To celebrate raising $24k @YouAreRAD year giving…
1070,RT @drpraveenpsy: #Mentalhealth #MentalHealthMatters #MentalHealthAwareness #depression #depressionawareness #antidepressants https://t.co/…,0,0,0,@drpraveenpsy: #Mentalhealth #MentalHealthMatters #MentalHealthAwareness #depression #depressionawareness #antidepressants https://t.co/…
1071,#loveyourself #psychology #love #meditation #trauma #mentalhealthawareness #life #health #anxietyawareness… https://t.co/jcCbFI6B6J,1,0,0,#loveyourself #psychology #love #meditation #trauma #mentalhealthawareness #life #health #anxietyawareness… https://t.co/jcCbFI6B6J
1072,"RT @PeteReed: It’s wonderful to be home, but I’d love to be with these guys right now.
@hmsoardacious are off!
They are living their purpos…",0,0,0,"@PeteReed: It’s wonderful home, I’d love guy right now. @hmsoardacious off! They living purpos…"
1073,@wnrstweets In your good time everyone is with you but in your bad times you have to suffer it alone #Mentalhealth #MentalHealthMatters,0,0,0,@wnrstweets In good time everyone bad time suffer alone #Mentalhealth #MentalHealthMatters
1074,"RT @hellostormbreak: Take a breath, grab your magic hat and join us in a self-care stormbreak this Christmas time.

https://t.co/DfwX5PpKWs…",0,0,0,"@hellostormbreak: Take breath, grab magic hat join u self-care stormbreak Christmas time. https://t.co/DfwX5PpKWs…"
1075,#IAmHereTribe #MentalHealth #Wellbeing #PulseLearning https://t.co/13oe8ivWbV,0,0,0,#IAmHereTribe #MentalHealth #Wellbeing #PulseLearning https://t.co/13oe8ivWbV
1076,"RT @BylinesScotland: 🆕 The challenges facing mental health care in Scotland | Lisa West

Mental health care in Scotland, like in many other…",0,0,0,"@BylinesScotland: 🆕 The challenge facing mental health care Scotland | Lisa West Mental health care Scotland, like many other…"
1077,Exciting to see the @AfricaCDC #NCDs #Injuries and #MentalHealth Strategic Plan being discussed at @CPHIA_AfricaCDC… https://t.co/qugbO9Bdi4,0,0,0,Exciting see @AfricaCDC #NCDs #Injuries #MentalHealth Strategic Plan discussed @CPHIA_AfricaCDC… https://t.co/qugbO9Bdi4
1078,"RT @Bluemind_Fdn: NOW is the time to rapidly scale up the implementation of commitments made :
 ✅ support #migrants and Internally Displace…",0,0,0,@Bluemind_Fdn: NOW time rapidly scale implementation commitment made : ✅ support #migrants Internally Displace…
1079,"🇬🇧 CBT: Complete psychotherapy Certificate Course
🔗https://t.co/F065DarTQJ
🆓 4 days or 640 registrations left… https://t.co/4E0hM1401P",0,1,0,🇬🇧 CBT: Complete psychotherapy Certificate Course 🔗https://t.co/F065DarTQJ 🆓 4 day 640 registration left… https://t.co/4E0hM1401P
1080,"RT @BylinesScotland: 🆕 The challenges facing mental health care in Scotland | Lisa West

Mental health care in Scotland, like in many other…",0,0,0,"@BylinesScotland: 🆕 The challenge facing mental health care Scotland | Lisa West Mental health care Scotland, like many other…"
1081,RT @SchulichMedDent: Meditation has numerous health benefits and can even help improve exam performance. @WesternU offers meditation and mi…,1,0,0,@SchulichMedDent: Meditation numerous health benefit even help improve exam performance. @WesternU offer meditation mi…
1082,@kkyleejones yes never loose hope #Mentalhealth #MentalHealthMatters #depression,0,0,0,@kkyleejones yes never loose hope #Mentalhealth #MentalHealthMatters #depression
1083,"RT @EF_Artistry: This week on the ""This Is Not Therapy"" Hour, we'll be discussing the topic of #SelfSabotage. Got questions? Join the livec…",0,1,0,"@EF_Artistry: This week ""This Is Not Therapy"" Hour, we'll discussing topic #SelfSabotage. Got questions? Join livec…"
1084,"We give up on our dreams and ambitions because we feel lost. We aren't lost, we are just tired of finding a new way… https://t.co/qziResZAIT",0,0,0,"We give dream ambition feel lost. We lost, tired finding new way… https://t.co/qziResZAIT"
1085,"RT @KariJoys: Embrace #Change! It's the only way things get better! 

#JoyTrain #SuccessTrain #Joy #Love #MentalHealth #Mindfulness #Golden…",0,0,0,@KariJoys: Embrace #Change! It's way thing get better! #JoyTrain #SuccessTrain #Joy #Love #MentalHealth #Mindfulness #Golden…
1086,"RT @drchriscarreira: 16 Signs You Were Raised by a Highly Critical Parent.

#drchriscarreira #yqg #mentalhealth #psychology #psychologist #…",0,0,0,@drchriscarreira: 16 Signs You Were Raised Highly Critical Parent. #drchriscarreira #yqg #psychology #psychologist #…
1087,"RT @SleepScotland: After 25 years of our incredibly successful courses for those working with children, our sleep counsellor training for a…",0,0,0,"@SleepScotland: After 25 year incredibly successful course working children, sleep counsellor training a…"
1088,RT @NIHRcommunity: NEW #ResearchFunding is available for research into children and young people’s #MentalHealth. Find out more and apply:…,0,0,0,@NIHRcommunity: NEW #ResearchFunding available research child young people’s #MentalHealth. Find apply:…
1089,@drjanaway all the points are right #Mentalhealth,0,0,0,@drjanaway point right #Mentalhealth
1090,RT @PHRCLeeds: Free #WTKMA information session on Mental Health and Stigma on Friday 16th December here at the Public Health Resource Centr…,0,0,0,@PHRCLeeds: Free #WTKMA information session Mental Health Stigma Friday 16th December Public Health Resource Centr…
1091,RT @samhsagov: The days may be shorter and colder—but It's okay not to be okay. Help is always available if you or someone you know is stru…,0,0,0,@samhsagov: The day may shorter colder—but It's okay okay. Help always available someone know stru…
1092,"Knowing how to help someone who is struggling is critical to providing effective support.

Link in bio to learn mor… https://t.co/hgkOvTCLwm",0,0,0,Knowing help someone struggling critical providing effective support. Link bio learn mor… https://t.co/hgkOvTCLwm
1093,The piece 'Lucidity Begets Madness' by Canadian Artist James Livingston take on a counter perspective on the phrase… https://t.co/9t04m6NNMH,0,0,0,The piece 'Lucidity Begets Madness' Canadian Artist James Livingston take counter perspective phrase… https://t.co/9t04m6NNMH
1094,"CLASSIC GREATLIFE Unisex t-shirt

Order today!
https://t.co/4tnOm9hUdW

This t-shirt is everything you've dreamed o… https://t.co/TMXuzPa0uR",0,0,0,CLASSIC GREATLIFE Unisex t-shirt Order today! https://t.co/4tnOm9hUdW This t-shirt everything dreamed o… https://t.co/TMXuzPa0uR
1095,"📆Today is Universal Health Coverage Day. #HealthEquity 👇🏾 

🗣️“The essence of global health equity is the idea that… https://t.co/x9IwKEAKCO",0,0,0,📆Today Universal Health Coverage Day. #HealthEquity 👇🏾 🗣️“The essence global health equity idea that… https://t.co/x9IwKEAKCO
1096,RT @BuckelewProgram: 🍂 Slow your scroll. Today for #MentalHealthMonday take a peaceful pause in this grove of trees. These moments allow th…,0,0,0,@BuckelewProgram: 🍂 Slow scroll. Today #MentalHealthMonday take peaceful pause grove trees. These moment allow th…
1097,"Great book available on Amazon.
The ups and downs and challenges we face and strategies to overcome these challenge… https://t.co/bx34SlTIrx",0,0,0,Great book available Amazon. The ups down challenge face strategy overcome challenge… https://t.co/bx34SlTIrx
1098,"Please help support small business and promote mental health.

#Mentalhealth
#MentalHealthMatters
#smallbusiness

G… https://t.co/M8vVvhyOUe",0,0,0,Please help support small business promote mental health. #Mentalhealth #MentalHealthMatters #smallbusiness G… https://t.co/M8vVvhyOUe
1099,"RT @upasanakonidela: my mental health is good when I:Eat right,Sleep well,Stay calm &amp; workout

☝️ doesn’t happen too often! 

Does that mea…",0,0,1,"@upasanakonidela: mental health good I:Eat right,Sleep well,Stay calm &amp; workout ☝️ doesn’t happen often! Does mea…"
1100,"RT @EskimoLiberty: Euthanasia accounted for 3.3% of all deaths in #Canada. That's over 10,000 times that medical professionals successfully…",0,0,0,"@EskimoLiberty: Euthanasia accounted 3.3% death #Canada. That's 10,000 time medical professional successfully…"
1101,"Promoting Mental Health!
#mentalhealth #mentalhealthawareness #mentalhealthmatters #anxiety #mentalhealthadvocate… https://t.co/rNapv7nQOb",0,0,0,Promoting Mental Health! #mentalhealthawareness #mentalhealthmatters #anxiety #mentalhealthadvocate… https://t.co/rNapv7nQOb
1102,"#Cognitive #Behavioural #Therapy (CBT) Practitioner #Course
Become a Certified Cognitive Behavioural Therapy (CBT)… https://t.co/sCF9S0odZW",0,1,0,#Cognitive #Behavioural #Therapy (CBT) Practitioner #Course Become Certified Cognitive Behavioural Therapy (CBT)… https://t.co/sCF9S0odZW
1103,RT @Acorok: The Book of Family (Destiny of Dragons 4) #DOD4 #EpicFantasy #IndieSeries #Fantasy #NotYourOrdinaryFantasy #Angels #Demons #Dra…,0,0,0,@Acorok: The Book Family (Destiny Dragons 4) #DOD4 #EpicFantasy #IndieSeries #Fantasy #NotYourOrdinaryFantasy #Angels #Demons #Dra…
1104,RT @Acorok: The Book of Courage (Destiny of Dragons 5) #DOD5 #EpicFantasy #IndieSeries #Fantasy #NotYourOrdinaryFantasy #Angels #Demons #Dr…,0,0,0,@Acorok: The Book Courage (Destiny Dragons 5) #DOD5 #EpicFantasy #IndieSeries #Fantasy #NotYourOrdinaryFantasy #Angels #Demons #Dr…
1105,"RT @DGNHS: Do you have an interest in mental health, and enjoy working with children, young people and their families? Are you looking for…",0,0,0,"@DGNHS: Do interest mental health, enjoy working children, young people families? Are looking for…"
1106,"This Monday meet team member Kayte. To find out more about the RTN and research in general,  follow the link… https://t.co/VV0wXFAK2a",0,0,0,"This Monday meet team member Kayte. To find RTN research general, follow link… https://t.co/VV0wXFAK2a"
1107,#mentalhealth #mindset  #money #businessminded #entrepreneurmind #growthmindset #successmindset.… https://t.co/LNt5kgIGZO,0,0,0,#mindset #money #businessminded #entrepreneurmind #growthmindset #successmindset.… https://t.co/LNt5kgIGZO
1108,"RT @LaTonea: SILLY KEVIN by LaTonea Washington

https://t.co/yMwEviRLCX

#animation #mentalhealth #childrensbooks #latoneawashington #laton…",0,0,0,@LaTonea: SILLY KEVIN LaTonea Washington https://t.co/yMwEviRLCX #animation #childrensbooks #latoneawashington #laton…
1109,"RT @NAAFI_BREAK: For veterans and family members who are struggling at this time, we hold weekly support meetings in a warm friendly enviro…",0,0,0,"@NAAFI_BREAK: For veteran family member struggling time, hold weekly support meeting warm friendly enviro…"
1110,"RT @KariJoys: Embrace #Change! It's the only way things get better! 

#JoyTrain #SuccessTrain #Joy #Love #MentalHealth #Mindfulness #Golden…",0,0,0,@KariJoys: Embrace #Change! It's way thing get better! #JoyTrain #SuccessTrain #Joy #Love #MentalHealth #Mindfulness #Golden…
1111,"RT @KristiTalmadge: I am not that hard to understand.

Thanks to my Italian Grandmother I forgive I just don't forget.

People, all people,…",0,0,0,"@KristiTalmadge: I hard understand. Thanks Italian Grandmother I forgive I forget. People, people,…"
1112,"RT @GeorgiaBrask: 🔓 COVER REVEAL 🔓

Due for release 12th January 2023.

🤩🥳🤩🥳🤩

#schizophrenia #book #recovery #bibliotherapy #CoverReveal #…",0,1,0,@GeorgiaBrask: 🔓 COVER REVEAL 🔓 Due release 12th January 2023. 🤩🥳🤩🥳🤩 #schizophrenia #book #recovery #bibliotherapy #CoverReveal #…
1113,"RT @KariJoys: Always know you are greater than any obstacle! 

#JoyTrain #SuccessTRAIN #Joy #MentalHealth #Mindfulness #GoldenHearts #IAM #…",0,0,0,@KariJoys: Always know greater obstacle! #JoyTrain #SuccessTRAIN #Joy #MentalHealth #Mindfulness #GoldenHearts #IAM #…
1114,RT @Bijan_Cyrus: @NayioArtisan @marie_nassar @Matilde99101783 @marjoryk2012 @PortlandRose143 @idclrWorldPeace #IDWP @KoborinX2 @Kikichen101…,0,0,0,@Bijan_Cyrus: @NayioArtisan @marie_nassar @Matilde99101783 @marjoryk2012 @PortlandRose143 @idclrWorldPeace #IDWP @KoborinX2 @Kikichen101…
1115,"RT @WHO_Europe: Strengthening #primaryhealthcare is the most inclusive, effective and efficient approach to improve people’s 

👉 physical h…",0,0,0,"@WHO_Europe: Strengthening #primaryhealthcare inclusive, effective efficient approach improve people’s 👉 physical h…"
1116,Are You Unsure About How to Provide Praise For Your Child? There are many ways to build positive https://t.co/lFkYDZBdoV #mentalhealth,0,0,0,Are You Unsure About How Provide Praise For Your Child? There many way build positive https://t.co/lFkYDZBdoV
1117,"Who can we relate? 

#MentalHealth #Memes #BestMHMemes https://t.co/CWjhIy6XzG",0,0,0,Who relate? #MentalHealth #Memes #BestMHMemes https://t.co/CWjhIy6XzG
1118,Understanding the Potential Benefits of #Cannabidiol for #Patients With #Schizophrenia: The dose studied was very h… https://t.co/QglXs5zzWg,0,0,0,Understanding Potential Benefits #Cannabidiol #Patients With #Schizophrenia: The dose studied h… https://t.co/QglXs5zzWg
1119,#let #go #make #space #mentalhealth #mentalhealthsupport #mentalhealthmatters #mentalhealthawareness #mentalhealthtips #neurodiversity,0,0,0,#let #go #make #space #mentalhealthsupport #mentalhealthmatters #mentalhealthawareness #mentalhealthtips #neurodiversity
1120,"RT @WalkandTalk999: We have 6  Tuesday walks happening tomorrow, Free to all Men in the emergency services, NHS and Armed forces and retire…",0,0,0,"@WalkandTalk999: We 6 Tuesday walk happening tomorrow, Free Men emergency services, NHS Armed force retire…"
1121,Digital Health Governance #health #mentalhealth #healthcare #goodhealth #research #healthissues #wellness #medicine https://t.co/dhijKPh3PQ,0,0,0,Digital Health Governance #health #healthcare #goodhealth #research #healthissues #wellness #medicine https://t.co/dhijKPh3PQ
1122,"Bookings are open! Don't miss out. https://t.co/qR6EoLG1gv
#mentalhealth #recovery #wellbeing #courses #free… https://t.co/LdxB3rzYmf",0,0,0,Bookings open! Don't miss out. https://t.co/qR6EoLG1gv #recovery #wellbeing #courses #free… https://t.co/LdxB3rzYmf
1123,"Let go of that was...Make space for that will be. 💚

#let #go #make #space #mentalhealth #mentalhealthsupport… https://t.co/fLjBufImJP",0,0,0,Let go was...Make space be. 💚 #let #go #make #space #mentalhealthsupport… https://t.co/fLjBufImJP
1124,"RT @mountainkeep: Link shown between streptococcus infection and OCD PANS (Pediatric Acute-onset Neuropsychiatric Syndrome), and PANDAS (Pe…",0,0,0,"@mountainkeep: Link shown streptococcus infection OCD PANS (Pediatric Acute-onset Neuropsychiatric Syndrome), PANDAS (Pe…"
1125,"RT @TUBEVRCLUB: QUEST 2 GIVEAWAY!👀

Enter now! ⬇️
https://t.co/TF7hoetkO7

To celebrate raising $24k for @YouAreRAD this year we are giving…",0,0,0,@TUBEVRCLUB: QUEST 2 GIVEAWAY!👀 Enter now! ⬇️ https://t.co/TF7hoetkO7 To celebrate raising $24k @YouAreRAD year giving…
1126,"This cancel culture an offshoot of the -#metoo thing, doesn’t scare me , their weaponization of #mentalhealth doesn… https://t.co/TDPKTNAvTY",0,0,0,"This cancel culture offshoot -#metoo thing, doesn’t scare , weaponization doesn… https://t.co/TDPKTNAvTY"
1127,"Via Primal Feed - Restless Leg Syndrome, Raynauds, Stressful Schedules, Zone 2 Cardio | THRR134… https://t.co/9ZpH32Po4d",0,0,0,"Via Primal Feed - Restless Leg Syndrome, Raynauds, Stressful Schedules, Zone 2 Cardio | THRR134… https://t.co/9ZpH32Po4d"
1128,"RT @urbanfloatuniv1: Another reason to incorporate regular meditation and mindfulness activities (like floating!) into your life.

Article…",1,0,0,@urbanfloatuniv1: Another reason incorporate regular meditation mindfulness activity (like floating!) life. Article…
1129,"RT @Humble1_eth: gm gm ☕️🐦 

Keep fighting the good fight 🐦

Don't give in to toxic positivity 🐦

If you are not engaging with your network…",0,0,0,@Humble1_eth: gm gm ☕️🐦 Keep fighting good fight 🐦 Don't give toxic positivity 🐦 If engaging network…
1130,"RT @CMHA_NTL: We need your support to bring universal mental healthcare to all Canadians. 

Help us reach 5,000 signatures before the Gover…",0,0,0,"@CMHA_NTL: We need support bring universal mental healthcare Canadians. Help u reach 5,000 signature Gover…"
1131,RT @NIHRcommunity: NEW #ResearchFunding is available for research into children and young people’s #MentalHealth. Find out more and apply:…,0,0,0,@NIHRcommunity: NEW #ResearchFunding available research child young people’s #MentalHealth. Find apply:…
1132,"RT @Humble1_eth: gm gm ☕️🐦 

Keep fighting the good fight 🐦

Don't give in to toxic positivity 🐦

If you are not engaging with your network…",0,0,0,@Humble1_eth: gm gm ☕️🐦 Keep fighting good fight 🐦 Don't give toxic positivity 🐦 If engaging network…
1133,"Can we heal our #childhood traumas? Here are some #Reflections !
#happinesstips #wellness #mentalhealth… https://t.co/hJETLUMkWo",0,0,0,Can heal #childhood traumas? Here #Reflections ! #happinesstips #wellness #mentalhealth… https://t.co/hJETLUMkWo
1134,"RT @EF_Artistry: This week on the ""This Is Not Therapy"" Hour, we'll be discussing the topic of #SelfSabotage. Got questions? Join the livec…",0,1,0,"@EF_Artistry: This week ""This Is Not Therapy"" Hour, we'll discussing topic #SelfSabotage. Got questions? Join livec…"
1135,"RT @Dadmatterswarks: It was fantastic to meet with @SBitC_CCFC today to learn more about their MENtalk sessions.

MENtalk supports individu…",0,0,0,@Dadmatterswarks: It fantastic meet @SBitC_CCFC today learn MENtalk sessions. MENtalk support individu…
1136,"RT @KariJoys: Always know you are greater than any obstacle! 

#JoyTrain #SuccessTRAIN #Joy #MentalHealth #Mindfulness #GoldenHearts #IAM #…",0,0,0,@KariJoys: Always know greater obstacle! #JoyTrain #SuccessTRAIN #Joy #MentalHealth #Mindfulness #GoldenHearts #IAM #…
1137,"RT @Dadmatterswarks: It was fantastic to meet with @SBitC_CCFC today to learn more about their MENtalk sessions.

MENtalk supports individu…",0,0,0,@Dadmatterswarks: It fantastic meet @SBitC_CCFC today learn MENtalk sessions. MENtalk support individu…
1138,"This week on the ""This Is Not Therapy"" Hour, we'll be discussing the topic of #SelfSabotage. Got questions? Join th… https://t.co/4w2Il6hVwv",0,1,0,"This week ""This Is Not Therapy"" Hour, we'll discussing topic #SelfSabotage. Got questions? Join th… https://t.co/4w2Il6hVwv"
1139,RT @Lads_Like_Us: We're looking forward to meeting @Marsha_MHAdvMcr #mentalhealth advocate from #Manchester this morning 💙 https://t.co/PB5…,0,0,0,@Lads_Like_Us: We're looking forward meeting @Marsha_MHAdvMcr advocate #Manchester morning 💙 https://t.co/PB5…
1140,RT @samhsagov: The days may be shorter and colder—but It's okay not to be okay. Help is always available if you or someone you know is stru…,0,0,0,@samhsagov: The day may shorter colder—but It's okay okay. Help always available someone know stru…
1141,"Happy #December! 
#writerslift anyone ? #ShamelessSelfpromoMonday
❤RT/like this twt for exposure ❤
❤I'll retwt anyo… https://t.co/yeCJCFE8oh",0,0,0,Happy #December! #writerslift anyone ? #ShamelessSelfpromoMonday ❤RT/like twt exposure ❤ ❤I'll retwt anyo… https://t.co/yeCJCFE8oh
1142,"🔓 COVER REVEAL 🔓

Due for release 12th January 2023.

🤩🥳🤩🥳🤩

#schizophrenia #book #recovery #bibliotherapy… https://t.co/vCYm9jH5Xy",0,1,0,🔓 COVER REVEAL 🔓 Due release 12th January 2023. 🤩🥳🤩🥳🤩 #schizophrenia #book #recovery #bibliotherapy… https://t.co/vCYm9jH5Xy
1143,Don’t let yourself stagnate! #thrive #freedom #stagnation #mentalhealth #depression #anxiety #psychology #angst… https://t.co/jfursrO64z,0,0,0,Don’t let stagnate! #thrive #freedom #stagnation #depression #anxiety #psychology #angst… https://t.co/jfursrO64z
1144,RT @samhsagov: The days may be shorter and colder—but It's okay not to be okay. Help is always available if you or someone you know is stru…,0,0,0,@samhsagov: The day may shorter colder—but It's okay okay. Help always available someone know stru…
1145,#mentalhealth #entrepreneur #successcoach #toxicrelationships #businesscoach #freecall https://t.co/0gcP8831wU,0,0,0,#entrepreneur #successcoach #toxicrelationships #businesscoach #freecall https://t.co/0gcP8831wU
1146,"Researchers are finally uncovering just how stressful #caregiving can be, which has implications for everything fro… https://t.co/QP0njwBpf0",0,0,0,"Researchers finally uncovering stressful #caregiving be, implication everything fro… https://t.co/QP0njwBpf0"
