Unnamed: 0,text,yoga,therapy,workout,Processed_tweet
2834,RT @IHWCouncil: Himanshi Khurana's Anxiety Issues exposes how reality shows normalize negativity &amp; affect the #mentalhealth of participants…,0,0,0,@IHWCouncil: Himanshi Khurana's Anxiety Issues expose reality show normalize negativity &amp; affect participants…
2835,"Just got teased for this… 😔😅 all you with ADHD tell you can relate…. Please let me know I’m not alone 💕🫣🤭

#ADHD… https://t.co/MWKmkaiSK6",0,0,0,Just got teased this… 😔😅 ADHD tell relate…. Please let know I’m alone 💕🫣🤭 #ADHD… https://t.co/MWKmkaiSK6
2836,"RT @GoingDigitalBHT: Join our CEO @SolomeTibebu with addiction and mental health experts at @RiaHealthSF, @BicycleHealth, @TwillHealth and…",0,0,0,"@GoingDigitalBHT: Join CEO @SolomeTibebu addiction mental health expert @RiaHealthSF, @BicycleHealth, @TwillHealth and…"
2837,"Mental Health conversations…join us on Thursday, 6pm…let’s engage, share and heal each other through our experience… https://t.co/G7WfQUEzad",0,0,0,"Mental Health conversations…join u Thursday, 6pm…let’s engage, share heal experience… https://t.co/G7WfQUEzad"
2838,"This is so true.
If you're struggling please know that you are important, people care about you, and things will ge… https://t.co/K5OubFKKio",0,0,0,"This true. If struggling please know important, people care you, thing ge… https://t.co/K5OubFKKio"
2839,RT @StateCourts: Nearly 70% of children in the juvenile justice system have a diagnosable #MentalHealth disorder. An important role of cris…,0,0,0,@StateCourts: Nearly 70% child juvenile justice system diagnosable #MentalHealth disorder. An important role cris…
2840,"The Mental Health Website now has a new look Check it out!!! 

https://t.co/CuEg0P5suN

use laptops for better expe… https://t.co/MrOUoBhzWC",0,0,0,The Mental Health Website new look Check out!!! https://t.co/CuEg0P5suN use laptop better expe… https://t.co/MrOUoBhzWC
2841,A child welfare panel in North Carolina got its first look at the latest student risk behavior survey. The data pai… https://t.co/6ezYUYdM6I,0,0,0,A child welfare panel North Carolina got first look latest student risk behavior survey. The data pai… https://t.co/6ezYUYdM6I
2842,"RT @KariJoys: May ALL Beings be #Happy! 
~Buddha 

#JoyTrain #Joy #Love #IDWP #Kindness #Namaste #kjoys00 #MentalHealth #Mindfulness #Golde…",0,0,0,@KariJoys: May ALL Beings #Happy! ~Buddha #JoyTrain #Joy #Love #IDWP #Kindness #Namaste #kjoys00 #MentalHealth #Mindfulness #Golde…
2843,"Join us on Performance Talk W/Ewell and Chris
Live and unedited “The Performance Influencers” Edition 
Dec 14th 3:0… https://t.co/8qoo2aF8Bc",0,0,0,Join u Performance Talk W/Ewell Chris Live unedited “The Performance Influencers” Edition Dec 14th 3:0… https://t.co/8qoo2aF8Bc
2844,RT @samhsagov: The days may be shorter and colder—but It's okay not to be okay. Help is always available if you or someone you know is stru…,0,0,0,@samhsagov: The day may shorter colder—but It's okay okay. Help always available someone know stru…
2845,"We all have something we want to change in our lives. Sometimes we can make that change, but other times we can't.… https://t.co/UHoP1EYXfJ",0,0,0,"We something want change lives. Sometimes make change, time can't.… https://t.co/UHoP1EYXfJ"
2846,"RT @AnxietyPath: https://t.co/243sOh8pZ6

#anxiety #anxietydisorders #depression #phobia #recovery #mentalhealth #mh #BehaviorModification…",0,0,0,@AnxietyPath: https://t.co/243sOh8pZ6 #anxiety #anxietydisorders #depression #phobia #recovery #mh #BehaviorModification…
2847,Nobody is entitled to your trust. That is earned and handed out at only one person's discretion. The person who is… https://t.co/AV7n478U9Q,0,0,0,Nobody entitled trust. That earned handed one person's discretion. The person is… https://t.co/AV7n478U9Q
2848,"RT @KariJoys: YOU are AWESOME, just the way you are! 

#JoyTrain #Joy #Love #Kindness #Quote #IDWP #spdc #Blessed #MentalHealth #Mindfulnes…",0,0,0,"@KariJoys: YOU AWESOME, way are! #JoyTrain #Joy #Love #Kindness #Quote #IDWP #spdc #Blessed #MentalHealth #Mindfulnes…"
2849,"I just listened to @DrBrittB's episode on @hitlikeagirlpod, which was so badass. She's amazing; check out the episo… https://t.co/zHIB1ujiwL",0,0,0,"I listened @DrBrittB's episode @hitlikeagirlpod, badass. She's amazing; check episo… https://t.co/zHIB1ujiwL"
2850,"RT @PlanKenya: What is the Future of Adolescent #MentalHealth in Kenya?  
Happening now: A mental health dialogue from young people’s persp…",0,0,0,@PlanKenya: What Future Adolescent #MentalHealth Kenya? Happening now: A mental health dialogue young people’s persp…
2851,RT @PlanKenya: An estimated 75% of lifetime mental disorders appear before the age of 24. But there is less access to #mentalhealth service…,0,0,0,@PlanKenya: An estimated 75% lifetime mental disorder appear age 24. But le access service…
2852,"What happens when you get it wrong?  What happens when you are responsible for sending out disrespect, misinformati… https://t.co/E4WWwQuMt2",0,0,0,"What happens get wrong? What happens responsible sending disrespect, misinformati… https://t.co/E4WWwQuMt2"
2853,"RT @ThriveAppsUK: #Loneliness is a common feeling, particularly during the holiday period. Even when we are surrounded by others, big event…",0,0,0,"@ThriveAppsUK: #Loneliness common feeling, particularly holiday period. Even surrounded others, big event…"
2854,RT @ONTSpecialNeeds: Tips for healthy head space. #mentalhealth https://t.co/oe8BapMPjH,0,0,0,@ONTSpecialNeeds: Tips healthy head space. https://t.co/oe8BapMPjH
2855,"RT @SanatanShop: #MentalHealthMonth #Mentalhealth #WorldMentalHealthDay2022 

📚🛍️Special books available on the occasion of #WorldMentalHea…",0,0,0,@SanatanShop: #MentalHealthMonth #Mentalhealth #WorldMentalHealthDay2022 📚🛍️Special book available occasion #WorldMentalHea…
2856,RT @NascentPress: How To Meditate Daily #VIDEO Add mindfulness and meditation to your daily routine and feel the difference. #Meditation #M…,1,0,0,@NascentPress: How To Meditate Daily #VIDEO Add mindfulness meditation daily routine feel difference. #Meditation #M…
2857,"RT @KathyRobertsMH: Thank you for shining a light on the #notforprofit sector. 
Our 300 plus member organisations provide vital, sometimes…",0,0,0,"@KathyRobertsMH: Thank shining light #notforprofit sector. Our 300 plus member organisation provide vital, sometimes…"
2858,"RT @PTSDTrainer: Regular exercise 'changes your genes', study finds #ExerciseIsMedicine #mentalhealth 🏋️‍♂️🏃‍♂️ https://t.co/Na7xMuC7HI",0,0,1,"@PTSDTrainer: Regular exercise 'changes genes', study find #ExerciseIsMedicine 🏋️‍♂️🏃‍♂️ https://t.co/Na7xMuC7HI"
2859,"Thank you, @PRCA_HQ &amp; partners, for raising awareness about these important statistics so that employers can be as… https://t.co/cXWySg1zUX",0,0,0,"Thank you, @PRCA_HQ &amp; partners, raising awareness important statistic employer as… https://t.co/cXWySg1zUX"
2860,"RT @RokitDiskuss: You can only pour from a cup full, so keep filling your own cup before you pour for others🫶

Use code “Therapyforall” and…",0,1,0,"@RokitDiskuss: You pour cup full, keep filling cup pour others🫶 Use code “Therapyforall” and…"
2861,"“If you want something you've never had, you must be willing to do something you've never done.” 
.… https://t.co/jrs1uRXciB",0,0,0,"“If want something never had, must willing something never done.” .… https://t.co/jrs1uRXciB"
2862,"RT @DiscGolfDegen: Congrats to @Pseudo_eth, the winner of the #MentalHealth themed giveaway for a @FatRatMafia!  Happy to see it go to an a…",0,0,0,"@DiscGolfDegen: Congrats @Pseudo_eth, winner #MentalHealth themed giveaway @FatRatMafia! Happy see go a…"
2863,"You can only pour from a cup full, so keep filling your own cup before you pour for others🫶

Use code “Therapyforal… https://t.co/7nzjn7Tut8",0,1,0,"You pour cup full, keep filling cup pour others🫶 Use code “Therapyforal… https://t.co/7nzjn7Tut8"
2864,"RT @SusanRogersMH: No more carceral #mentalhealth services! 
Streaming on Instagram Live on Dec. 14 at 6 p.m. ET with @viscidula, @abolitio…",0,0,0,"@SusanRogersMH: No carceral services! Streaming Instagram Live Dec. 14 6 p.m. ET @viscidula, @abolitio…"
2865,"RT @jackefisher: #jobalert - Consultant @WHO Framework for Meaningful Engagement of People Living with #NCDs, #mentalhealth conditions + #n…",0,0,0,"@jackefisher: #jobalert - Consultant @WHO Framework Meaningful Engagement People Living #NCDs, condition + #n…"
2866,RT @PlanKenya: An estimated 75% of lifetime mental disorders appear before the age of 24. But there is less access to #mentalhealth service…,0,0,0,@PlanKenya: An estimated 75% lifetime mental disorder appear age 24. But le access service…
2867,"RT @DiscGolfDegen: Congrats to @Pseudo_eth, the winner of the #MentalHealth themed giveaway for a @FatRatMafia!  Happy to see it go to an a…",0,0,0,"@DiscGolfDegen: Congrats @Pseudo_eth, winner #MentalHealth themed giveaway @FatRatMafia! Happy see go a…"
2868,"RT @TUBEVRCLUB: QUEST 2 GIVEAWAY!👀

Enter now! ⬇️
https://t.co/TF7hoetkO7

To celebrate raising $24k for @YouAreRAD this year we are giving…",0,0,0,@TUBEVRCLUB: QUEST 2 GIVEAWAY!👀 Enter now! ⬇️ https://t.co/TF7hoetkO7 To celebrate raising $24k @YouAreRAD year giving…
2869,"RT @1SunriseWarrior: “No one would ever say that someone with a broken arm or a broken leg is less than a whole person, but people say that…",0,0,0,"@1SunriseWarrior: “No one would ever say someone broken arm broken leg le whole person, people say that…"
2870,"RT @1SunriseWarrior: “No one would ever say that someone with a broken arm or a broken leg is less than a whole person, but people say that…",0,0,0,"@1SunriseWarrior: “No one would ever say someone broken arm broken leg le whole person, people say that…"
2871,"RT @PlanKenya: What is the Future of Adolescent #MentalHealth in Kenya?  
Happening now: A mental health dialogue from young people’s persp…",0,0,0,@PlanKenya: What Future Adolescent #MentalHealth Kenya? Happening now: A mental health dialogue young people’s persp…
2872,"RT @1SunriseWarrior: “No one would ever say that someone with a broken arm or a broken leg is less than a whole person, but people say that…",0,0,0,"@1SunriseWarrior: “No one would ever say someone broken arm broken leg le whole person, people say that…"
2873,"RT @1SunriseWarrior: “No one would ever say that someone with a broken arm or a broken leg is less than a whole person, but people say that…",0,0,0,"@1SunriseWarrior: “No one would ever say someone broken arm broken leg le whole person, people say that…"
2874,"RT @DiscGolfDegen: Congrats to @Pseudo_eth, the winner of the #MentalHealth themed giveaway for a @FatRatMafia!  Happy to see it go to an a…",0,0,0,"@DiscGolfDegen: Congrats @Pseudo_eth, winner #MentalHealth themed giveaway @FatRatMafia! Happy see go a…"
2875,"RT @1SunriseWarrior: “No one would ever say that someone with a broken arm or a broken leg is less than a whole person, but people say that…",0,0,0,"@1SunriseWarrior: “No one would ever say someone broken arm broken leg le whole person, people say that…"
2876,"RT @Sparkle_11_: Stalking is a Serious Sickness🤞
💥Live &amp; Let Live💥

#AjithKumar #AK #Mentalhealth https://t.co/yLyxytun21",0,0,0,@Sparkle_11_: Stalking Serious Sickness🤞 💥Live &amp; Let Live💥 #AjithKumar #AK #Mentalhealth https://t.co/yLyxytun21
2877,"RT @melanie_korach: For everyone I know and don’t know. For the strong and the brave and for those who have lost their strength, because ev…",0,0,0,"@melanie_korach: For everyone I know don’t know. For strong brave lost strength, ev…"
2878,"RT @1SunriseWarrior: “No one would ever say that someone with a broken arm or a broken leg is less than a whole person, but people say that…",0,0,0,"@1SunriseWarrior: “No one would ever say someone broken arm broken leg le whole person, people say that…"
2879,"RT @1SunriseWarrior: “No one would ever say that someone with a broken arm or a broken leg is less than a whole person, but people say that…",0,0,0,"@1SunriseWarrior: “No one would ever say someone broken arm broken leg le whole person, people say that…"
2880,"RT @1SunriseWarrior: “No one would ever say that someone with a broken arm or a broken leg is less than a whole person, but people say that…",0,0,0,"@1SunriseWarrior: “No one would ever say someone broken arm broken leg le whole person, people say that…"
2881,"RT @SusanRogersMH: No more carceral #mentalhealth services! 
Streaming on Instagram Live on Dec. 14 at 6 p.m. ET with @viscidula, @abolitio…",0,0,0,"@SusanRogersMH: No carceral services! Streaming Instagram Live Dec. 14 6 p.m. ET @viscidula, @abolitio…"
2882,"RT @blackwell_dgf: @LaforgeKeelan #ComingSoon #Christmasgifts 

'Desolate' out on the 25th of December 2022

#horror #suicide #mentalhealth…",0,0,0,@blackwell_dgf: @LaforgeKeelan #ComingSoon #Christmasgifts 'Desolate' 25th December 2022 #horror #suicide #mentalhealth…
2883,"RT @KariJoys: YOU are AWESOME, just the way you are! 

#JoyTrain #Joy #Love #Kindness #Quote #IDWP #spdc #Blessed #MentalHealth #Mindfulnes…",0,0,0,"@KariJoys: YOU AWESOME, way are! #JoyTrain #Joy #Love #Kindness #Quote #IDWP #spdc #Blessed #MentalHealth #Mindfulnes…"
2884,RT @Crmsonprotector: Check out my new video about addressing bullying at an institutional level. Videos to come include how to train you ch…,0,0,0,@Crmsonprotector: Check new video addressing bullying institutional level. Videos come include train ch…
2885,"These things can make you mentally strong by Kamran Sharif 
#mentallystrong #Mentalhealth #Brainpower #PanicAttacks… https://t.co/vBIn5Q7LGc",0,0,0,These thing make mentally strong Kamran Sharif #mentallystrong #Mentalhealth #Brainpower #PanicAttacks… https://t.co/vBIn5Q7LGc
2886,"RT @APApsychiatric: During the holidays, many people may have a more challenging time with the feelings of missing a loved one they have lo…",0,0,0,"@APApsychiatric: During holidays, many people may challenging time feeling missing loved one lo…"
2887,With exams under way #Winnie is here tomorrow from ⌚ 10-11 am in front of the 📺  TVs in the lobby to wish you good… https://t.co/PBuq6xczWD,0,0,0,With exam way #Winnie tomorrow ⌚ 10-11 front 📺 TVs lobby wish good… https://t.co/PBuq6xczWD
2888,"#7 Respect different shades of opinions

People's perspectives are based on their life experiences and will differ… https://t.co/7M3xi1i2zU",0,0,0,#7 Respect different shade opinion People's perspective based life experience differ… https://t.co/7M3xi1i2zU
2889,"RT @DiscGolfDegen: Congrats to @Pseudo_eth, the winner of the #MentalHealth themed giveaway for a @FatRatMafia!  Happy to see it go to an a…",0,0,0,"@DiscGolfDegen: Congrats @Pseudo_eth, winner #MentalHealth themed giveaway @FatRatMafia! Happy see go a…"
2890,RT @KariJoys: 12 steps to #SelfCare: #JoyTrain #Joy #Love #Kindness #MentalHealth #Mindfulness #Blessed #IQRTG #Quote RT @Limina1988 https:…,0,0,0,@KariJoys: 12 step #SelfCare: #JoyTrain #Joy #Love #Kindness #MentalHealth #Mindfulness #Blessed #IQRTG #Quote @Limina1988 https:…
2891,"RT @namicalifornia: If you have a friend or family member who is in crisis, sometimes it is difficult to know what to say. There isn't one…",0,0,0,"@namicalifornia: If friend family member crisis, sometimes difficult know say. There one…"
2892,"A worksheet for students to fill out about ""stress in my day"". #mindfullness #mentalhealth https://t.co/S6ZF61vfE4",1,0,0,"A worksheet student fill ""stress day"". #mindfullness https://t.co/S6ZF61vfE4"
2893,"It’s not too late to support @Jeweljk's  #NotAloneChallege. 
Let’s work together to end the loneliness crisis and p… https://t.co/CQDi1SUYLG",0,0,0,It’s late support @Jeweljk's #NotAloneChallege. Let’s work together end loneliness crisis p… https://t.co/CQDi1SUYLG
2894,Did you know semantic memory stores information that has no personal meaning attached to it? 🤔… https://t.co/q5UveV2mYe,0,0,0,Did know semantic memory store information personal meaning attached it? 🤔… https://t.co/q5UveV2mYe
2895,Struggling with your #mentalhealth but unsure where to start to improve how you feel? Or are you worried about a lo… https://t.co/yhPkuIKfbx,0,0,0,Struggling unsure start improve feel? Or worried lo… https://t.co/yhPkuIKfbx
2896,@_eleven13_ @atomicaceso @TruthCampaigns @ElizabethlGray1 My akathisia has been showing up for 7 years. The plan I… https://t.co/hOATBT4asA,0,0,0,@_eleven13_ @atomicaceso @TruthCampaigns @ElizabethlGray1 My akathisia showing 7 years. The plan I… https://t.co/hOATBT4asA
2897,"In this #OpenAccess @TheCAMH review, Jennie Moberg (@Stockholms_univ) et al. aim to map out existing research in or… https://t.co/cZRGLNVScN",0,0,0,"In #OpenAccess @TheCAMH review, Jennie Moberg (@Stockholms_univ) et al. aim map existing research or… https://t.co/cZRGLNVScN"
2898,"Always be yourself! 

#JoyTrain #Joy #Love #Quote #MentalHealth #Mindfulness #GoldenHearts #IAM #Blessed #Quotes… https://t.co/TZ4R1rNsYY",0,0,0,Always yourself! #JoyTrain #Joy #Love #Quote #MentalHealth #Mindfulness #GoldenHearts #IAM #Blessed #Quotes… https://t.co/TZ4R1rNsYY
2899,"6. 💕Encourage them to go to #therapy - the sooner they get the right support, whether that’s via a GP or private… https://t.co/wqSVwxKamr",0,1,0,"6. 💕Encourage go #therapy - sooner get right support, whether that’s via GP private… https://t.co/wqSVwxKamr"
2900,"RT @orion_nwsf: Hulk Hogan &amp; Friends Reminding You Im Going Live at 6pm Pacific Time on YouTube at NW Sports Fanatics !!
We talk NFL Power…",0,0,0,@orion_nwsf: Hulk Hogan &amp; Friends Reminding You Im Going Live 6pm Pacific Time YouTube NW Sports Fanatics !! We talk NFL Power…
2901,"It’s the season of giving! Support Mojo Rawley &amp; Mental Health America!
Visit https://t.co/adRD9yhgJn &amp; donate now!… https://t.co/PFBlhsPU0C",0,0,0,It’s season giving! Support Mojo Rawley &amp; Mental Health America! Visit https://t.co/adRD9yhgJn &amp; donate now!… https://t.co/PFBlhsPU0C
2902,"""Surviving Survival""-- Great, nuts and bolts @washpost article about the challenges faced by former detainees.… https://t.co/llWrTa5Hpt",0,0,0,"""Surviving Survival""-- Great, nut bolt @washpost article challenge faced former detainees.… https://t.co/llWrTa5Hpt"
2903,There are still a few spaces available for those of you  looking to get moving outside with others! All Pop Ups are… https://t.co/5N8IBPdFYA,0,0,0,There still space available looking get moving outside others! All Pop Ups are… https://t.co/5N8IBPdFYA
2904,"RT @_Abulayth: My mother has returned to her creator a few weeks ago ,may Allah grant her the highest rack in jannah ,my mother suffered fr…",0,0,0,"@_Abulayth: My mother returned creator week ago ,may Allah grant highest rack jannah ,my mother suffered fr…"
2905,"I am so jumbled, that even my therapist can't understand what's going on in my head... 😂😂😂😂 I think its officially… https://t.co/Z1rKZC3mhm",0,1,0,"I jumbled, even therapist can't understand what's going head... 😂😂😂😂 I think officially… https://t.co/Z1rKZC3mhm"
2906,"RT @LEAD_Coalition: Raising awareness about the #loneliness of #dementia.

(image: @tonyhusband1) #Alzheimers #mentalhealth https://t.co/Xv…",0,0,0,@LEAD_Coalition: Raising awareness #loneliness #dementia. (image: @tonyhusband1) #Alzheimers https://t.co/Xv…
2907,#wellness #lumenus #mentalhealth #giving #charity #fundraising,0,0,0,#wellness #lumenus #giving #charity #fundraising
2908,"6 Things to Unlearn. What are you unlearning? 
Source: mytherapytribe

#unlearning #personalgrowth… https://t.co/E8AZKXgaXx",0,1,0,6 Things Unlearn. What unlearning? Source: mytherapytribe #unlearning #personalgrowth… https://t.co/E8AZKXgaXx
2909,As a community clinic we are always looking for good referral sources for our clients in the Long Island area. Anyo… https://t.co/qFTTvyBCP5,0,0,0,As community clinic always looking good referral source client Long Island area. Anyo… https://t.co/qFTTvyBCP5
2910,"RT @Maahokgit: I grew up #Feeling #Alone, and honestly, even though I've done a lot of #Healing and I know I'm #NotAlone, those feelings st…",0,0,0,"@Maahokgit: I grew #Feeling #Alone, honestly, even though I've done lot #Healing I know I'm #NotAlone, feeling st…"
2911,"Tell us what piece of advice you would give to a friend experiencing burnout.
#PickOne
#Burnout
#MentalHealth https://t.co/5QLFwOmYQ6",0,0,0,Tell u piece advice would give friend experiencing burnout. #PickOne #Burnout #MentalHealth https://t.co/5QLFwOmYQ6
2912,"Training in Progress...

#wiltshirefirstaid #firstaidtraining #trainingcourses #safetycourses #training #courses… https://t.co/NESFW4wMt9",0,0,0,Training Progress... #wiltshirefirstaid #firstaidtraining #trainingcourses #safetycourses #training #courses… https://t.co/NESFW4wMt9
2913,@confidconvos is so excited to have appeared on the #professorgamepodcast.  We discussed the #games making waves in… https://t.co/RD3Jt4lJJM,0,0,0,@confidconvos excited appeared #professorgamepodcast. We discussed #games making wave in… https://t.co/RD3Jt4lJJM
2914,"RT @KingsIoPPN: Did you hear Prof Carmine Pariante on @bbcradio4?

Presented by Prof @guy_lesch @GSTTnhs, Phantoms in the Brain explores th…",0,0,0,"@KingsIoPPN: Did hear Prof Carmine Pariante @bbcradio4? Presented Prof @guy_lesch @GSTTnhs, Phantoms Brain explores th…"
2915,#inclusion #support #care #supportedhousing #property #supportedliving  #shelteredhousing #supportworkers… https://t.co/R2u387g9TQ,0,0,0,#inclusion #support #care #supportedhousing #property #supportedliving #shelteredhousing #supportworkers… https://t.co/R2u387g9TQ
2916,"Congrats to @Pseudo_eth, the winner of the #MentalHealth themed giveaway for a @FatRatMafia!  Happy to see it go to… https://t.co/XzQYYyDUoZ",0,0,0,"Congrats @Pseudo_eth, winner #MentalHealth themed giveaway @FatRatMafia! Happy see go to… https://t.co/XzQYYyDUoZ"
2917,"RT @LEAD_Coalition: The best way to respond to “invisible” #disabilities is with visible #kindness.

(image: @positivegoals2) #Alzheimers #…",0,0,0,@LEAD_Coalition: The best way respond “invisible” #disabilities visible #kindness. (image: @positivegoals2) #Alzheimers #…
2918,I Don't Know What It Is..I Got Shake This Off Me. #PTSD #MentalHealth #Depreasion Is A Real Life Struggle,0,0,0,I Don't Know What It Is..I Got Shake This Off Me. #PTSD #MentalHealth #Depreasion Is A Real Life Struggle
2919,"RT @sephimake: Welcome to Awarezen's signature module on Non-Path: Encountering Grace, This unique module invites us to go beyond all we ha…",0,0,0,"@sephimake: Welcome Awarezen's signature module Non-Path: Encountering Grace, This unique module invite u go beyond ha…"
2920,"RT @LEAD_Coalition: Raising awareness about the #loneliness of #dementia.

(image: @tonyhusband1) #Alzheimers #mentalhealth https://t.co/Xv…",0,0,0,@LEAD_Coalition: Raising awareness #loneliness #dementia. (image: @tonyhusband1) #Alzheimers https://t.co/Xv…
2921,"🗨️ For many, this is the merriest time of year. However, it is also among the most #stressful.

How To Manage… https://t.co/Q7qbppuowV",0,0,0,"🗨️ For many, merriest time year. However, also among #stressful. How To Manage… https://t.co/Q7qbppuowV"
2922,#mentalhealth #narcissisticabuse  #cmha #SaveTheChildren #wellness #stopabuse #schizophrenia #suicideawareness… https://t.co/RQgrqFD3ii,0,0,0,#narcissisticabuse #cmha #SaveTheChildren #wellness #stopabuse #schizophrenia #suicideawareness… https://t.co/RQgrqFD3ii
2923,RT @sephimake: ACE is the meditation system designed and created from my 35 years' training and study across multiple contemplative lineage…,1,0,0,@sephimake: ACE meditation system designed created 35 years' training study across multiple contemplative lineage…
2924,"Be mindful of your dreams! Your dreams can guide you to your purpose and ultimate happiness
.
.
#billrossfit… https://t.co/jxOBSNniA4",1,0,0,Be mindful dreams! Your dream guide purpose ultimate happiness . . #billrossfit… https://t.co/jxOBSNniA4
2925,"RT @LEAD_Coalition: Sometimes, the only predictable part of caring for a person with #dementia is the unpredictability.

#Alzheimers #menta…",0,0,0,"@LEAD_Coalition: Sometimes, predictable part caring person #dementia unpredictability. #Alzheimers #menta…"
2926,"Job opportunity!
LMHP -- Kintinu Telerehab ( a QLI company ) #counseling #mentalhealth
https://t.co/q240YGPJ80",0,1,0,Job opportunity! LMHP -- Kintinu Telerehab ( QLI company ) #counseling https://t.co/q240YGPJ80
2927,"#InAndOutProject Findings

Visit our website via the following link for the In and Out Project animation, blog and… https://t.co/ebW37jnheN",0,0,0,"#InAndOutProject Findings Visit website via following link In Out Project animation, blog and… https://t.co/ebW37jnheN"
2928,"#InAndOutProject Findings

Visit our website via the following link for the In and Out Project animation, blog and… https://t.co/In98D6GGtQ",0,0,0,"#InAndOutProject Findings Visit website via following link In Out Project animation, blog and… https://t.co/In98D6GGtQ"
2929,RT @SWFCCP: We've been supporting people with psychosis with the @NHSEngland Early Intervention Service by delivering cook-and-eat workshop…,0,0,0,@SWFCCP: We've supporting people psychosis @NHSEngland Early Intervention Service delivering cook-and-eat workshop…
2930,"who is thinking about microdosing?
got some shrooms caps for you
#MUSHROOM #CHOCOLATEBARS #EDIBLES #CODEIN #PILLS… https://t.co/5WZuU3BDnw",0,0,0,thinking microdosing? got shrooms cap #MUSHROOM #CHOCOLATEBARS #EDIBLES #CODEIN #PILLS… https://t.co/5WZuU3BDnw
2931,RT @brains_matters: Proceeds From Your #Book Purchase Directly Funds Critical Research And #Education To Further Uncover The Links Between…,0,0,0,@brains_matters: Proceeds From Your #Book Purchase Directly Funds Critical Research And #Education To Further Uncover The Links Between…
2932,#mentalhealth #MentalHealthMatters #MentalHealthAwareness #MentalHealthMonday #mentalhealthsupport #mentalillness… https://t.co/N1iN6Ajkgy,0,0,0,#MentalHealthMatters #MentalHealthAwareness #MentalHealthMonday #mentalhealthsupport #mentalillness… https://t.co/N1iN6Ajkgy
2933,"RT @LEAD_Coalition: ""When My Father Died, I Discovered the Unmentionable Stage of Mourning: Relief"" https://t.co/5OF4R6ELg1 by @rose_metro…",0,0,0,"@LEAD_Coalition: ""When My Father Died, I Discovered Unmentionable Stage Mourning: Relief"" https://t.co/5OF4R6ELg1 @rose_metro…"
2934,If someone does something wrong or plans something that does not go to your plan don’t snap or be abrupt at them-in… https://t.co/WDWZut4Sbe,0,0,0,If someone something wrong plan something go plan don’t snap abrupt them-in… https://t.co/WDWZut4Sbe
2935,RT @thinkers360: Why Your Hormones Might Imbalance and How You Can Balance Them in 6 Steps https://t.co/e72hqQSP5W via @DigitalMehmet on @T…,0,0,0,@thinkers360: Why Your Hormones Might Imbalance How You Can Balance Them 6 Steps https://t.co/e72hqQSP5W via @DigitalMehmet @T…
2936,RT @NASPTweets: New Evidence Information Notes we produced for @NaturalEngland show that there is large body of evidence highlighting the b…,0,0,0,@NASPTweets: New Evidence Information Notes produced @NaturalEngland show large body evidence highlighting b…
2937,"RT @LEAD_Coalition: '#Dementia Has Turned My Family's World Upside Down, And I Don't Know How Much More I Can Take' https://t.co/HDPdbMpFMw…",0,0,0,"@LEAD_Coalition: '#Dementia Has Turned My Family's World Upside Down, And I Don't Know How Much More I Can Take' https://t.co/HDPdbMpFMw…"
2938,How To Meditate Daily #VIDEO Add mindfulness and meditation to your daily routine and feel the difference.… https://t.co/HaXwlgES7H,1,0,0,How To Meditate Daily #VIDEO Add mindfulness meditation daily routine feel difference.… https://t.co/HaXwlgES7H
2939,"Have you ever wondered how #OCD can be treated besides through medication? Well, check this out!

This week's image… https://t.co/FJEEbtkCI9",0,0,0,"Have ever wondered #OCD treated besides medication? Well, check out! This week's image… https://t.co/FJEEbtkCI9"
2940,#mentalhealth #narcissisticabuse #cmha #SaveTheChildren #wellness #stopabuse #schizophrenia #suicideawareness… https://t.co/NlW0WiNUHY,0,0,0,#narcissisticabuse #cmha #SaveTheChildren #wellness #stopabuse #schizophrenia #suicideawareness… https://t.co/NlW0WiNUHY
2941,"RT @shawnleekitfc: Be good to others helps us too 👍

#mentalhealthrunner #mentalhealth #trending #believeinyourself #bekind #support #love…",0,0,0,@shawnleekitfc: Be good others help u 👍 #mentalhealthrunner #trending #believeinyourself #bekind #support #love…
2942,"RT @PTSDTrainer: Regular exercise 'changes your genes', study finds #ExerciseIsMedicine #mentalhealth 🏋️‍♂️🏃‍♂️ https://t.co/Na7xMuC7HI",0,0,1,"@PTSDTrainer: Regular exercise 'changes genes', study find #ExerciseIsMedicine 🏋️‍♂️🏃‍♂️ https://t.co/Na7xMuC7HI"
2943,"RT @DrBuzz_Forensic: Actress/singer Lillian Roth was #BornOnThisDay, Dec. 13, 1910.Films in #1930s + Bway, nightclubs &amp; TV. Coming out on h…",0,0,0,"@DrBuzz_Forensic: Actress/singer Lillian Roth #BornOnThisDay, Dec. 13, 1910.Films #1930s + Bway, nightclub &amp; TV. Coming h…"
2944,"Hulk Hogan &amp; Friends Reminding You Im Going Live at 6pm Pacific Time on YouTube at NW Sports Fanatics !!
We talk NF… https://t.co/LzbnV5rRE2",0,0,0,Hulk Hogan &amp; Friends Reminding You Im Going Live 6pm Pacific Time YouTube NW Sports Fanatics !! We talk NF… https://t.co/LzbnV5rRE2
2945,"To advance equity, government, healthcare &amp; public health institutions must dedicate more resources to addressing s… https://t.co/U1E395laol",0,0,0,"To advance equity, government, healthcare &amp; public health institution must dedicate resource addressing s… https://t.co/U1E395laol"
